gene,logP
d_sym_2963,-0.13249677215705682
d_sym_2965,0.16770602133209953
d_sym_2972,-0.8056043622350104
d_sym_2973,-1.0054452896209152
d_sym_2977,0.05484421294610096
d_sym_2990,2.38864918507619
d_sym_2996,0.5950847741075416
d_sym_2997,-0.6698325197824967
d_sym_3013,1.205615286442754
d_sym_3033,-0.23044303515770892
d_sym_3036,-0.5791079645875833
d_sym_3038,-0.8258840658117794
d_sym_3048,-0.46231331200808434
d_sym_3052,-0.5194939331624187
d_sym_3053,-0.015674632010537773
d_sym_3059,1.0388492904794457
d_sym_3083,0.7314310232506507
d_sym_3091,-0.18370627563314076
d_sym_3093,-0.37663279564784685
d_sym_3102,-0.028739184458841036
d_sym_3125,0.4186392759878719
d_sym_3135,0.981488605815996
d_sym_3139,0.10895666898426437
d_sym_3140,-3.3936405156058718
d_sym_3144,-3.389421143352193
d_sym_3145,-1.0287306531583729
d_sym_3154,2.2672520713425452
d_sym_3165,0.0878614205782672
d_sym_3179,-0.9461196287920883
d_sym_3186,-1.370009323100502
d_sym_3193,-1.1908546128184214
d_sym_3198,-0.06931782821459266
