ContigName	GO
d_sym_101976	No_GO
d_sym_101977	No_GO
d_sym_101978	GO:0008113;GO:0019538
d_sym_101981	GO:0005737;GO:0005524;GO:0008026;GO:0003743
d_sym_101987	GO:0005737;GO:0005886;GO:0004301;GO:0019439
d_sym_101993	No_GO
d_sym_101997	GO:0005737;GO:0009055;GO:0015035;GO:0045454;GO:0022900;GO:0006810
d_sym_102001	GO:0005681;GO:0000166;GO:0003723;GO:0045292
d_sym_102008	No_GOcodes
d_sym_102009	No_GOcodes
d_sym_102010	No_GO
d_sym_102018	GO:0016021;GO:0005886;GO:0005524;GO:0016887;GO:0006810
d_sym_102019	GO:0009535;GO:0016021;GO:0009522;GO:0009523;GO:0016168;GO:0046872;GO:0015979;GO:0018298
d_sym_102032	GO:0016020
d_sym_102045	GO:0016021;GO:0005886;GO:0001406
d_sym_102049	No_GO
d_sym_102050	GO:0005777;GO:0005773;GO:0003988;GO:0031408
d_sym_102053	GO:0005737;GO:0005634;GO:0042802;GO:0003755;GO:0000993;GO:0031064;GO:2000059;GO:0000122;GO:2000749;GO:0035307;GO:0045899;GO:0006457;GO:0000114;GO:0000117;GO:0006369
d_sym_102059	GO:0005840;GO:0019843;GO:0003735;GO:0000049;GO:0006412
d_sym_102068	No_GO
d_sym_102072	GO:0043169;GO:0004553;GO:0000272
d_sym_102077	No_GO
d_sym_102080	GO:0005622;GO:0008270
d_sym_102083	No_GO
d_sym_102093	GO:0008234;GO:0006508
d_sym_102096	GO:0008168;GO:0008270
d_sym_102100	GO:0030479;GO:0043332;GO:0042598;GO:0043813;GO:0004438;GO:0004439;GO:0043812;GO:0005515;GO:0006897;GO:0046856;GO:0046854;GO:0015031
d_sym_102107	No_GO
d_sym_102108	GO:0016021;GO:0001405;GO:0001671;GO:0031072;GO:0051082;GO:0030150
d_sym_102112	GO:0005737;GO:0005874
d_sym_102133	GO:0005743;GO:0070469;GO:0008121;GO:0006122
d_sym_102147	No_GO
d_sym_102154	GO:0016021;GO:0015385;GO:0006885
d_sym_102165	No_GOcodes
d_sym_102167	GO:0034464;GO:0060170;GO:0005737;GO:0005515;GO:0043001;GO:0035058;GO:0045494;GO:0050896;GO:0001895
d_sym_102169	No_GO
d_sym_102177	GO:0008812;GO:0050660;GO:0019285
d_sym_102179	No_GOcodes
d_sym_102198	No_GO
d_sym_102203	GO:0016021;GO:0031966;GO:0045263;GO:0015078;GO:0008289;GO:0015991;GO:0015986
d_sym_102205	No_GO
d_sym_102206	GO:0005488
d_sym_102209	GO:0005829;GO:0016020;GO:0005634;GO:0005528;GO:0003755;GO:0000747;GO:0006457
d_sym_102210	No_GO
d_sym_102218	GO:0003723;GO:0007475
d_sym_102227	GO:0009507;GO:0005779;GO:0005739;GO:0042802;GO:0016559
d_sym_102235	GO:0009535;GO:0009538;GO:0015979
d_sym_102237	No_GOcodes
d_sym_102243	No_GO
d_sym_102247	No_GO
d_sym_102254	GO:0009514;GO:0004451;GO:0006097;GO:0006099
d_sym_102255	GO:0016021;GO:0005886;GO:0042128;GO:0055085
d_sym_102256	No_GO
d_sym_102264	No_GO
d_sym_102266	GO:0005634;GO:0030529;GO:0003723;GO:0006397;GO:0008380
d_sym_102267	GO:0005524
d_sym_102271	GO:0043025;GO:0008076;GO:0005249
d_sym_102291	No_GO
d_sym_102301	GO:0016779;GO:0009058
d_sym_102304	GO:0009535;GO:0016021;GO:0009522;GO:0009523;GO:0016168;GO:0046872;GO:0015979;GO:0018298
d_sym_102306	No_GO
d_sym_102307	GO:0005694;GO:0005737;GO:0043714;GO:0003852;GO:0051539;GO:0008710;GO:0004000;GO:0005524;GO:0003879;GO:0003918;GO:0042286;GO:0005525;GO:0004400;GO:0004479;GO:0004518;GO:0015450;GO:0004640;GO:0009982;GO:0016433;GO:0000049;GO:0051392;GO:0006265;GO:0000105;GO:0006886;GO:0009098;GO:0018339;GO:0001522;GO:0009168;GO:0033014;GO:0051391;GO:0002101;GO:0006568
d_sym_102313	No_GOcodes
d_sym_102326	No_GO
d_sym_102335	GO:0005952;GO:0030552;GO:0008603;GO:0001932;GO:0007165
d_sym_102341	No_GO
d_sym_102343	GO:0016021;GO:0004128;GO:0016126
d_sym_102344	GO:0005788;GO:0003756;GO:0045454
d_sym_102349	GO:0016021;GO:0008324;GO:0015137;GO:0006813;GO:0006814
d_sym_102350	GO:0016772
d_sym_102352	No_GOcodes
d_sym_102353	GO:0005615;GO:0007155
d_sym_102357	No_GOcodes
d_sym_102364	GO:0005829;GO:0005886;GO:0003873;GO:0005524;GO:0004331;GO:2001070;GO:0006003;GO:0006002;GO:0043609
d_sym_102367	GO:0016021;GO:0005886;GO:0015129
d_sym_102370	No_GOcodes
d_sym_102373	GO:0009507;GO:0005840;GO:0019843;GO:0003735;GO:0006412
d_sym_102378	No_GO
d_sym_102389	No_GOcodes
d_sym_102394	No_GO
d_sym_102401	GO:0005737;GO:0005634;GO:0000166;GO:0003723;GO:0006397;GO:0048026
d_sym_102406	GO:0005737;GO:0005634;GO:0005819;GO:0005524;GO:0000287;GO:0005515;GO:0004711;GO:0002035;GO:0010659;GO:0071322;GO:0060047;GO:0007507;GO:0007243;GO:0000089;GO:0045786;GO:0008285;GO:0001556;GO:0018105;GO:0043065;GO:0010628;GO:0070613
d_sym_102411	No_GOcodes
d_sym_102414	No_GO
d_sym_102417	GO:0016021;GO:0005886;GO:0004872;GO:0016337
d_sym_102423	No_GO
d_sym_102440	GO:0016021;GO:0005886;GO:0004016;GO:0005524;GO:0000287;GO:0030145;GO:0042803;GO:0006200;GO:0035556
d_sym_102442	No_GO
d_sym_102447	GO:0004089;GO:0042803;GO:0008270;GO:0015976;GO:0051289
d_sym_102456	GO:0008021;GO:0005516;GO:0046872;GO:0004722;GO:0007269;GO:0006470;GO:0030431;GO:0016192
d_sym_102459	No_GO
d_sym_102479	GO:0016021;GO:0005524;GO:0015662;GO:0046872;GO:0006812
d_sym_102481	GO:0033180;GO:0046933;GO:0046961;GO:0015991
d_sym_102484	GO:0046872;GO:0004721
d_sym_102485	GO:0035085;GO:0005737;GO:0030286;GO:0005874;GO:0009434;GO:0005524;GO:0016887;GO:0003777;GO:0007018
d_sym_102494	GO:0003743;GO:0016070
d_sym_102500	No_GOcodes
d_sym_102508	No_GO
d_sym_102518	No_GO
d_sym_102519	No_GO
d_sym_102523	GO:0005737;GO:0005524;GO:0016887;GO:0016820
d_sym_102525	No_GO
d_sym_102526	No_GOcodes
d_sym_102535	No_GO
d_sym_102540	No_GO
d_sym_102543	No_GO
d_sym_102554	GO:0016020;GO:0005215
d_sym_102572	No_GO
d_sym_102574	No_GO
d_sym_102577	GO:0000036;GO:0048037;GO:0004043;GO:0000166;GO:0031177;GO:0016747;GO:0008270;GO:0009058
d_sym_102593	No_GO
d_sym_102594	GO:0005634;GO:0051082;GO:0006457
d_sym_102599	No_GO
d_sym_102611	No_GO
d_sym_102630	No_GO
d_sym_102631	GO:0005615;GO:0047708;GO:0006807
d_sym_102633	No_GO
d_sym_102634	GO:0016021;GO:0005778
d_sym_102636	No_GO
d_sym_102645	GO:0005524;GO:0004674
d_sym_102646	No_GO
d_sym_102648	GO:0009815;GO:0031418;GO:0046872;GO:0016706;GO:0071398;GO:0071281;GO:0071732;GO:0051365;GO:0006952;GO:0009693
d_sym_102664	GO:0005737;GO:0005874;GO:0005525;GO:0003924;GO:0005198;GO:0007018;GO:0051258
d_sym_102671	No_GOcodes
d_sym_102673	No_GO
d_sym_102679	No_GOcodes
d_sym_102680	GO:0016021;GO:0005743;GO:0070469;GO:0009055;GO:0020037;GO:0022900;GO:0006810
d_sym_102681	GO:0005829;GO:0005634;GO:0005524;GO:0016887;GO:0016973;GO:0042274
d_sym_102702	GO:0048471;GO:0005524;GO:0005515;GO:0004674;GO:0046777
d_sym_102705	No_GO
d_sym_102707	GO:0005829;GO:0005524;GO:0046872;GO:0008531;GO:0009231
d_sym_102708	No_GO
d_sym_102714	GO:0004462;GO:0046872
d_sym_102715	GO:0005929;GO:0030286;GO:0035086;GO:0005874;GO:0005524;GO:0016887;GO:0003777;GO:0030030;GO:0007018
d_sym_102718	GO:0003950
d_sym_102720	No_GOcodes
d_sym_102737	No_GO
d_sym_102738	GO:0000932;GO:0005515
d_sym_102745	No_GO
d_sym_102758	GO:0016021;GO:0004091
d_sym_102766	No_GO
d_sym_102767	No_GOcodes
d_sym_102768	No_GO
d_sym_102770	No_GO
d_sym_102773	No_GO
d_sym_102776	GO:0016021;GO:0005215;GO:0006857
d_sym_102779	No_GOcodes
d_sym_102799	GO:0005730;GO:0003723;GO:0000179;GO:0009792;GO:0007276;GO:0040007;GO:0040035;GO:0002119;GO:0040010;GO:0006898;GO:0016246
d_sym_102808	No_GO
d_sym_102810	No_GOcodes
d_sym_102826	No_GOcodes
d_sym_102831	GO:0016324;GO:0016323;GO:0048786;GO:0005891;GO:0005245;GO:0008344;GO:0050908;GO:0042045;GO:0006887;GO:0045433;GO:0007275;GO:0007269;GO:0007602;GO:0045887;GO:0002027;GO:0046928;GO:0007632
d_sym_102843	GO:0031901;GO:0000139;GO:0016021;GO:0016746;GO:0008270
d_sym_102847	GO:0005712;GO:0032389;GO:0032390;GO:0000795;GO:0005524;GO:0016887;GO:0005515;GO:0006298;GO:0016446
d_sym_102870	GO:0071818;GO:0071816;GO:0006810
d_sym_102879	GO:0016021;GO:0005886;GO:0008519
d_sym_102915	GO:0005622;GO:0005525;GO:0003924
d_sym_102921	No_GO
d_sym_102931	No_GO
d_sym_102940	No_GO
d_sym_102944	GO:0043025;GO:0008076;GO:0005249
d_sym_102946	No_GO
d_sym_102960	No_GO
d_sym_102961	No_GO
d_sym_102967	No_GO
d_sym_102969	No_GO
d_sym_102972	No_GO
d_sym_102978	GO:0005856;GO:0048471;GO:0005886;GO:0004016;GO:0005524;GO:0000287;GO:0035556;GO:0007283
d_sym_102984	No_GO
d_sym_102986	GO:0035085;GO:0005737;GO:0030286;GO:0005874;GO:0005524;GO:0016887;GO:0003777;GO:0007018
d_sym_102990	No_GO
d_sym_102995	GO:0005524;GO:0004674;GO:0004712;GO:0046777
d_sym_102997	No_GO
d_sym_103000	No_GO
d_sym_103008	No_GO
d_sym_103010	GO:0004066;GO:0005524;GO:0008725;GO:0003922;GO:0008080;GO:0006529;GO:0006284;GO:0006541;GO:0006177
d_sym_103012	GO:0016020;GO:0005625;GO:0005524;GO:0031072;GO:0046872;GO:0051082;GO:0042769;GO:0006457;GO:0009408
d_sym_103030	GO:0005759;GO:0005524;GO:0004740;GO:0000155;GO:0006006;GO:0018106
d_sym_103044	No_GOcodes
d_sym_103047	No_GOcodes
d_sym_103049	No_GO
d_sym_103050	No_GO
d_sym_103061	GO:0030659;GO:0005874;GO:0005524;GO:0003777;GO:0007018;GO:0006810
d_sym_103066	GO:0016021;GO:0005509;GO:0005216
d_sym_103073	GO:0016021;GO:0032010;GO:0005802;GO:0012506;GO:0005381;GO:0006879;GO:0006909;GO:0009617
d_sym_103083	GO:0005737;GO:0005634;GO:0005839;GO:0004298;GO:0051603
d_sym_103086	No_GOcodes
d_sym_103093	No_GO
d_sym_103094	No_GO
d_sym_103099	GO:0003676
d_sym_103113	GO:0005789;GO:0033116;GO:0005794;GO:0016021;GO:0016192
d_sym_103117	No_GO
d_sym_103127	GO:0005622;GO:0005886;GO:0006886
d_sym_103132	GO:0001518;GO:0005515
d_sym_103136	GO:0005829;GO:0003989;GO:0005524;GO:0004075;GO:0046872;GO:0006633
d_sym_103140	GO:0005737;GO:0005525;GO:0003924;GO:0000287
d_sym_103145	GO:0004252;GO:0006869;GO:0006508
d_sym_103157	GO:0005634;GO:0048256;GO:0046872;GO:0045145;GO:0043566;GO:0002455;GO:0045190;GO:0007126;GO:0006298;GO:0016446
d_sym_103164	GO:0009535;GO:0016021;GO:0030076;GO:0009523;GO:0045156;GO:0046872;GO:0016491;GO:0009772;GO:0009635;GO:0006810
d_sym_103168	No_GO
d_sym_103173	No_GO
d_sym_103182	No_GO
d_sym_103183	No_GOcodes
d_sym_103184	GO:0005737;GO:0004198;GO:0008270;GO:0007399;GO:0006508;GO:0050896;GO:0007601
d_sym_103194	GO:0006950;GO:0046690
d_sym_103196	GO:0005829;GO:0005524;GO:0004828;GO:0006434
d_sym_103200	GO:0005737;GO:0004045
d_sym_103208	GO:0005737;GO:0000107;GO:0016833;GO:0006541;GO:0000105
d_sym_103225	GO:0000781;GO:0005737;GO:0030870;GO:0005524;GO:0004518;GO:0008270;GO:0006302;GO:0007126;GO:0006312;GO:0016233
d_sym_103232	No_GO
d_sym_103235	GO:0000139;GO:0016021;GO:0030133;GO:0004653;GO:0005529;GO:0016266;GO:0043687
d_sym_103237	No_GO
d_sym_103240	GO:0031969;GO:0016021;GO:0000287;GO:0004497;GO:0016984;GO:0009853;GO:0019253
d_sym_103242	No_GO
d_sym_103249	No_GO
d_sym_103257	GO:0005737;GO:0042277;GO:0003755;GO:0006457
d_sym_103264	No_GOcodes
d_sym_103270	No_GO
d_sym_103274	No_GO
d_sym_103277	GO:0005768;GO:0004190;GO:0019886;GO:0007586;GO:0006508
d_sym_103278	GO:0005789;GO:0005524;GO:0005515;GO:0004674;GO:0071281;GO:0009873;GO:0009686;GO:0010105;GO:0046777;GO:2000069;GO:2000035;GO:0048510;GO:0009750;GO:0009744;GO:0010182
d_sym_103285	GO:0004400;GO:0080130;GO:0030170;GO:0000105
d_sym_103294	No_GO
d_sym_103309	No_GOcodes
d_sym_103312	No_GOcodes
d_sym_103320	No_GO
d_sym_103325	GO:0005524;GO:0008026;GO:0003676
d_sym_103342	GO:0016021;GO:0030552;GO:0005249;GO:0050896;GO:0007608
d_sym_103349	No_GO
d_sym_103350	No_GO
d_sym_103359	GO:0005622;GO:0003684;GO:0003887;GO:0000287;GO:0006281;GO:0010224
d_sym_103361	No_GO
d_sym_103364	GO:0000139;GO:0016021;GO:0005351
d_sym_103367	GO:0000036;GO:0003824
d_sym_103371	No_GO
d_sym_103374	GO:0016021;GO:0055085
d_sym_103390	GO:0009535;GO:0016021;GO:0030076;GO:0009523;GO:0016168;GO:0015979;GO:0018298
d_sym_103410	GO:0009507;GO:0009509;GO:0016705;GO:0016117;GO:0009635
d_sym_103411	No_GO
d_sym_103423	No_GO
d_sym_103428	GO:0031901;GO:0005886;GO:0055038;GO:0005524;GO:0005509;GO:0005525;GO:0003924;GO:0032456;GO:0006886
d_sym_103429	No_GO
d_sym_103431	GO:0009982;GO:0003723;GO:0001522;GO:0006364
d_sym_103442	No_GO
d_sym_103472	GO:0035085;GO:0005737;GO:0030286;GO:0005874;GO:0005524;GO:0016887;GO:0003777;GO:0007018
d_sym_103475	GO:0016021
d_sym_103497	No_GO
d_sym_103503	GO:0016021;GO:0005886
d_sym_103507	No_GO
d_sym_103516	No_GO
d_sym_103519	No_GO
d_sym_103524	No_GOcodes
d_sym_103540	GO:0016706
d_sym_103548	No_GO
d_sym_103552	No_GO
d_sym_103567	No_GO
d_sym_103575	GO:0003824;GO:0043169;GO:0005975
d_sym_103579	GO:0005524;GO:0051082;GO:0006457;GO:0006950
d_sym_103599	No_GO
d_sym_103600	No_GOcodes
d_sym_103621	GO:0046872;GO:0004721
d_sym_103622	GO:0005737;GO:0005634;GO:0005085;GO:0051301;GO:0007067
d_sym_103624	No_GO
d_sym_103632	GO:0004341
d_sym_103640	GO:0008168
d_sym_103642	GO:0005509
d_sym_103643	No_GOcodes
d_sym_103644	GO:0016740;GO:0009058
d_sym_103645	No_GO
d_sym_103646	No_GO
d_sym_103653	GO:0005737;GO:0005886;GO:0005524;GO:0005509;GO:0004674;GO:0046777;GO:0080092
d_sym_103655	No_GOcodes
d_sym_103658	No_GO
d_sym_103668	No_GO
d_sym_103677	GO:0005677;GO:0005730;GO:0033553;GO:0035064;GO:0008168;GO:0016568;GO:0000183;GO:0006364;GO:0006351
d_sym_103678	No_GO
d_sym_103679	GO:0005829;GO:0000062;GO:0006869;GO:0009416
d_sym_103682	No_GO
d_sym_103689	No_GOcodes
d_sym_103704	No_GO
d_sym_103707	GO:0016021;GO:0008270;GO:0006952;GO:0010200
d_sym_103709	GO:0042025;GO:0003677;GO:0044419;GO:0006355;GO:0006351
d_sym_103710	No_GO
d_sym_103713	GO:0005788;GO:0009055;GO:0003756;GO:0015035;GO:0045454;GO:0006662
d_sym_103716	GO:0005737;GO:0005874;GO:0005524;GO:0008568;GO:0005515;GO:0043622;GO:0009825;GO:0009832;GO:0010091
d_sym_103719	No_GO
d_sym_103721	No_GO
d_sym_103733	No_GO
d_sym_103734	GO:0005829;GO:0005886;GO:0003873;GO:0005524;GO:0004331;GO:2001070;GO:0006003;GO:0006002;GO:0043609
d_sym_103737	No_GO
d_sym_103742	No_GO
d_sym_103750	GO:0030131;GO:0030665;GO:0005794;GO:0005488;GO:0008565;GO:0006886
d_sym_103769	GO:0008076;GO:0005249
d_sym_103774	GO:0009941;GO:0009570;GO:0009535;GO:0005524;GO:0009658;GO:0017038;GO:0006605;GO:0010109;GO:0009646;GO:0010090
d_sym_103781	No_GO
d_sym_103783	GO:0016021;GO:0018685;GO:0009055;GO:0020037;GO:0005515;GO:0006631
d_sym_103792	No_GO
d_sym_103794	GO:0005856;GO:0005634;GO:0030018;GO:0008270;GO:0030154;GO:0007517
d_sym_103801	GO:0005622;GO:0005524;GO:0003677;GO:0004519;GO:0004386;GO:0008270
d_sym_103803	GO:0016021;GO:0008158;GO:0015197;GO:0007368;GO:0009953;GO:0009880;GO:0007225
d_sym_103805	GO:0005525;GO:0003924
d_sym_103813	GO:0005737;GO:0005634;GO:0010309;GO:0046872;GO:0009086
d_sym_103822	No_GO
d_sym_103824	No_GO
d_sym_103826	No_GO
d_sym_103827	GO:0005737;GO:0008675;GO:0008700
d_sym_103834	No_GO
d_sym_103839	GO:0030176;GO:0005488;GO:0016702;GO:0004597;GO:0042264
d_sym_103862	GO:0005829;GO:0000166;GO:0016491
d_sym_103865	No_GO
d_sym_103869	GO:0005737;GO:0016020;GO:0005634;GO:0005524;GO:0008026;GO:0003677;GO:0016568;GO:0006355;GO:0006351
d_sym_103871	No_GO
d_sym_103874	GO:0022626;GO:0005524;GO:0016887;GO:0003746
d_sym_103896	No_GO
d_sym_103904	No_GO
d_sym_103910	No_GO
d_sym_103921	GO:0005829;GO:0030140;GO:0042609
d_sym_103928	GO:0009941;GO:0009570;GO:0005524;GO:0008887;GO:0009854
d_sym_103932	GO:0046658;GO:0004555;GO:0044245;GO:0044281;GO:0005993
d_sym_103939	No_GO
d_sym_103946	No_GO
d_sym_103952	GO:0005524;GO:0017111
d_sym_103953	No_GO
d_sym_103970	No_GO
d_sym_103988	GO:0016021;GO:0030076;GO:0009523;GO:0042651;GO:0045156;GO:0046872;GO:0016491;GO:0009772;GO:0009635;GO:0006810
d_sym_103993	No_GOcodes
d_sym_104002	GO:0016323;GO:0016021;GO:0005542;GO:0015350;GO:0008518;GO:0007565;GO:0015884
d_sym_104006	No_GO
d_sym_104017	No_GO
d_sym_104023	GO:0005829;GO:0000139;GO:0005488;GO:0008565;GO:0006886;GO:0048280
d_sym_104025	GO:0017124;GO:0007517;GO:0007165
d_sym_104029	GO:0002281;GO:0045892;GO:0050727;GO:0006351
d_sym_104034	No_GO
d_sym_104067	GO:0031969;GO:0016021;GO:0008271;GO:0015293;GO:0006950
d_sym_104076	No_GO
d_sym_104079	No_GO
d_sym_104082	GO:0005737;GO:0005874;GO:0005524;GO:0003777;GO:0007018
d_sym_104095	GO:0000110;GO:0046982;GO:0003697;GO:0000014;GO:0000724;GO:0016321;GO:0000710;GO:0007095;GO:0006296;GO:0000712
d_sym_104107	GO:0051538;GO:0004355;GO:0046872;GO:0006537;GO:0006541
d_sym_104111	GO:0005622;GO:0005509;GO:0016853;GO:0008270;GO:0045454
d_sym_104114	GO:0016798
d_sym_104129	No_GO
d_sym_104142	GO:0034707;GO:0009705;GO:0009671;GO:0005247
d_sym_104151	GO:0016021;GO:0005216
d_sym_104152	No_GO
d_sym_104161	GO:0009507;GO:0033730;GO:0000166;GO:0004665;GO:0008977;GO:0006571
d_sym_104389	No_GO
d_sym_104430	GO:0009535;GO:0016021;GO:0009538;GO:0015979
d_sym_104435	GO:0005663;GO:0005654;GO:0005524;GO:0003689;GO:0019899;GO:0000075;GO:0006271;GO:0006297;GO:0000084;GO:0000722;GO:0032201;GO:0006283
d_sym_104437	GO:0005856;GO:0016607;GO:0005886;GO:0005524;GO:0004143;GO:0046872;GO:0007205
d_sym_104438	GO:0005737;GO:0005730;GO:0043022;GO:0003743;GO:0042256
d_sym_104439	No_GO
d_sym_104442	GO:0005840;GO:0019843;GO:0003735;GO:0051298;GO:0000022;GO:0006412
d_sym_104448	No_GO
d_sym_104450	No_GO
d_sym_104458	GO:0005851;GO:0005525;GO:0003743;GO:0009792;GO:0040007;GO:0018996;GO:0002119;GO:0040010;GO:0006898;GO:0000003;GO:0016070
d_sym_104461	No_GOcodes
d_sym_104468	GO:0009535;GO:0016021;GO:0009539;GO:0015979
d_sym_104478	No_GO
d_sym_104485	GO:0016747
d_sym_104486	No_GOcodes
d_sym_104491	No_GO
d_sym_104492	GO:0035085;GO:0005737;GO:0030286;GO:0005874;GO:0005524;GO:0003777;GO:0007018
d_sym_104502	GO:0016021;GO:0005216;GO:0003676;GO:0008270
d_sym_104503	No_GO
d_sym_104506	GO:0000275;GO:0005524;GO:0046933;GO:0008553;GO:0046961;GO:0015991;GO:0015986
d_sym_104508	No_GOcodes
d_sym_104514	No_GO
d_sym_104515	GO:0022625;GO:0003735;GO:0006412
d_sym_104517	GO:0005952;GO:0030552;GO:0008603;GO:0001932
d_sym_104518	GO:0005737;GO:0030898;GO:0005524;GO:0004687;GO:0019933;GO:0019934;GO:0000910;GO:0046777;GO:0050920
d_sym_104523	GO:0005829;GO:0005789;GO:0005615;GO:0005739;GO:0003989;GO:0005524;GO:0004075;GO:0046872;GO:0006633;GO:0006998;GO:0006606
d_sym_104527	GO:0047800;GO:0046872
d_sym_104539	GO:0016021;GO:0015103;GO:0042128
d_sym_104563	GO:0045335;GO:0007275
d_sym_104565	No_GOcodes
d_sym_104566	No_GO
d_sym_104570	GO:0005929;GO:0030286;GO:0035086;GO:0005874;GO:0005524;GO:0016887;GO:0003777;GO:0030030;GO:0007018
d_sym_104581	GO:0010181;GO:0016787;GO:0046872;GO:0042602;GO:0022900;GO:0006810
d_sym_104582	GO:0017071;GO:0030553;GO:0005216;GO:0019934;GO:0001666
d_sym_104584	No_GO
d_sym_104587	No_GO
d_sym_104589	No_GOcodes
d_sym_104591	GO:0016671;GO:0019538
d_sym_104609	No_GO
d_sym_104610	GO:0016324;GO:0016323;GO:0016021;GO:0005337;GO:0071333;GO:0071456;GO:0007595;GO:0060079;GO:0030431;GO:0015862
d_sym_104611	No_GO
d_sym_104614	GO:0003735;GO:0006412
d_sym_104635	No_GO
d_sym_104649	No_GO
d_sym_104672	GO:0000793;GO:0005524;GO:0003917;GO:0007059;GO:0006265
d_sym_104687	No_GO
d_sym_104689	GO:0005783;GO:0005794;GO:0005730;GO:0005654;GO:0048471;GO:0019005;GO:0005515;GO:0003700;GO:0007219;GO:0016567;GO:0031146
d_sym_104697	No_GO
d_sym_104705	GO:0003676
d_sym_104726	GO:0051537;GO:0009055;GO:0050660;GO:0005506;GO:0016614;GO:0009688;GO:0009851
d_sym_104736	GO:0005777;GO:0003860;GO:0009083
d_sym_104739	GO:0005886;GO:0009506;GO:0005774
d_sym_104742	GO:0005634;GO:0005524;GO:0003677;GO:0008094;GO:0007131
d_sym_104744	GO:0000139;GO:0016021;GO:0005351;GO:0005462;GO:0006047
d_sym_104746	No_GO
d_sym_104759	No_GO
d_sym_104764	No_GO
d_sym_104765	No_GO
d_sym_104766	No_GO
d_sym_104770	GO:0016021;GO:0005886;GO:0005215;GO:0055085
d_sym_104776	GO:0005945;GO:0003872;GO:0005524;GO:0047334;GO:0006096
d_sym_104781	No_GO
d_sym_104783	GO:0005737;GO:0016021;GO:0016627;GO:0006629
d_sym_104794	GO:0005509
d_sym_104798	No_GO
d_sym_104799	No_GO
d_sym_104804	No_GO
d_sym_104815	No_GO
d_sym_104817	No_GO
d_sym_104824	GO:0006629
d_sym_104829	No_GO
d_sym_104832	GO:0005509
d_sym_104843	No_GO
d_sym_104849	GO:0005794;GO:0005634;GO:0043234;GO:0005524;GO:0003677;GO:0004386;GO:0004402;GO:0003713;GO:0044419;GO:0006357;GO:0006351
d_sym_104858	No_GOcodes
d_sym_104866	No_GO
d_sym_104876	No_GO
d_sym_104880	GO:0009570;GO:0009535;GO:0045549;GO:0046872;GO:0009688;GO:0010114
d_sym_104886	No_GOcodes
d_sym_104888	GO:0000139;GO:0016021;GO:0005351
d_sym_104889	GO:0008171
d_sym_104896	GO:0005829;GO:0005634;GO:0005524;GO:0046872;GO:0004652;GO:0003723;GO:0006397
d_sym_104902	GO:0046872;GO:0016765;GO:0008299;GO:0015979
d_sym_104906	GO:0071013;GO:0005654;GO:0005524;GO:0008026;GO:0003676;GO:0031124;GO:0006406;GO:0000398;GO:0006369
d_sym_104907	No_GO
d_sym_104909	No_GO
d_sym_104911	No_GO
d_sym_104915	No_GOcodes
d_sym_104920	GO:0043197;GO:0016459;GO:0043025;GO:0048471;GO:0019717;GO:0003779;GO:0005524;GO:0005516;GO:0035255;GO:0003774;GO:0017137;GO:0015031;GO:0032880
d_sym_104922	No_GO
d_sym_104929	No_GO
d_sym_104936	No_GO
d_sym_104940	GO:0016021;GO:0005337;GO:0015853;GO:0032869;GO:0015854;GO:0035344;GO:0007595;GO:0035364;GO:0015862
d_sym_104946	GO:0032154;GO:0000777;GO:0005624;GO:0030496;GO:0005739;GO:0016607;GO:0005730;GO:0005625;GO:0046872;GO:0004722;GO:0051301;GO:0005977;GO:0007067;GO:0007084;GO:0006470
d_sym_104949	No_GO
d_sym_104951	No_GO
d_sym_104960	No_GOcodes
d_sym_104968	GO:0005737
d_sym_104970	No_GOcodes
d_sym_104973	GO:0046872
d_sym_104980	GO:0005737;GO:0005524;GO:0004747;GO:0006014
d_sym_104986	No_GO
d_sym_104998	GO:0005737;GO:0005524;GO:0016874
d_sym_105012	No_GOcodes
d_sym_105013	GO:0004427;GO:0046872;GO:0016791;GO:0051262
d_sym_105014	GO:0008168
d_sym_105022	GO:0009507;GO:0005730;GO:0004252;GO:0006508
d_sym_105027	No_GO
d_sym_105041	No_GO
d_sym_105052	GO:0005737;GO:0016149
d_sym_105070	No_GO
d_sym_105077	No_GO
d_sym_105090	GO:0005622;GO:0004198;GO:0070265;GO:0010940;GO:0006508
d_sym_105098	No_GO
d_sym_105100	No_GO
d_sym_105106	GO:0005929;GO:0030286;GO:0035086;GO:0005874;GO:0005524;GO:0016887;GO:0003777;GO:0030030;GO:0007018
d_sym_105124	GO:0016021;GO:0055085
d_sym_105141	No_GO
d_sym_105204	GO:0031359;GO:0005634;GO:0009816;GO:0006457;GO:0045036;GO:0046686;GO:0010228
d_sym_105206	GO:0009535;GO:0016021;GO:0030076;GO:0009523;GO:0016168;GO:0015979;GO:0018298
d_sym_105207	GO:0016021;GO:0042651;GO:0005524;GO:0004222;GO:0017111;GO:0008270;GO:0030163;GO:0006508
d_sym_105218	No_GO
d_sym_105219	No_GO
d_sym_105223	GO:0016021;GO:0004128;GO:0016126
d_sym_105227	GO:0031969;GO:0016021;GO:0000287;GO:0004497;GO:0016984;GO:0009853;GO:0019253
d_sym_105237	No_GOcodes
d_sym_105243	GO:0009535;GO:0019898;GO:0009654;GO:0022900;GO:0015979;GO:0042549;GO:0006810
d_sym_105244	GO:0009535;GO:0016021;GO:0030076;GO:0009523;GO:0016168;GO:0015979;GO:0018298
